block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_logprob_delta_mean,block_logprob_delta_std,block_ratio_proxy_mean,block_ratio_proxy_std,epoch
0,0,3,3,dispatch_decision_block,0.04782109335064888,0.016583401709794998,0.09050367027521133,-0.009884425438940525,0.060223791748285294,0.9919291734695435,0.05822734162211418,0
1,3,6,3,dispatch_decision_block,0.03366798907518387,0.019945256412029266,0.10503822565078735,-0.012180464342236519,0.101250059902668,0.9930222034454346,0.10228096693754196,0
2,6,9,3,dispatch_decision_block,0.03660427778959274,0.020874684676527977,0.1090344563126564,-0.003518260084092617,0.09809307008981705,1.0013011693954468,0.09872379153966904,0
3,9,12,3,dispatch_decision_block,0.04721590876579285,0.015607880428433418,0.10466671735048294,-0.015408468432724476,0.09727408736944199,0.9893001317977905,0.09408088028430939,0
4,12,15,3,dispatch_decision_block,0.04501453787088394,0.017107686027884483,0.09733086824417114,-0.015361402183771133,0.09174172580242157,0.9889205098152161,0.09127749502658844,0
5,15,18,3,dispatch_decision_block,0.03271276131272316,0.022620374336838722,0.10764503479003906,0.004971877206116915,0.06529871374368668,1.0070880651474,0.06402525305747986,0
6,18,21,3,dispatch_decision_block,0.031388502568006516,0.020413139835000038,0.09705528616905212,0.0007472645957022905,0.08714521676301956,1.0045912265777588,0.08900326490402222,0
7,21,24,3,dispatch_decision_block,0.04995422810316086,0.0124885318800807,0.08992407470941544,-0.03296518698334694,0.13540953397750854,0.9764739871025085,0.1324341595172882,0
8,24,27,3,dispatch_decision_block,0.04848972335457802,0.017696890980005264,0.09502094238996506,-0.008559764362871647,0.05309184268116951,0.9928529262542725,0.05157036706805229,0
9,27,30,3,dispatch_decision_block,0.03366353362798691,0.021263601258397102,0.10661318898200989,-0.01777537167072296,0.12152040004730225,0.9896174669265747,0.11951591819524765,0
10,30,33,3,dispatch_decision_block,0.0339919812977314,0.021747425198554993,0.10151617974042892,-0.02838672138750553,0.14284226298332214,0.9818645715713501,0.1386362761259079,0
11,33,36,3,dispatch_decision_block,0.044066138565540314,0.010254583321511745,0.07920101284980774,-0.005724229849874973,0.12616726756095886,1.0019758939743042,0.12089519947767258,0
12,36,39,3,dispatch_decision_block,0.050126947462558746,0.019716128706932068,0.11679954081773758,-0.050587911158800125,0.14435811340808868,0.9604840874671936,0.13703082501888275,0
13,39,42,3,dispatch_decision_block,0.03257514908909798,0.017165647819638252,0.07421578466892242,-0.009800435043871403,0.06300368160009384,0.9921610951423645,0.06012144684791565,0
14,42,45,3,dispatch_decision_block,0.036456771194934845,0.019075840711593628,0.09147823601961136,-0.00824736151844263,0.06244847923517227,0.9936770796775818,0.06007217615842819,0
15,45,48,3,dispatch_decision_block,0.05227191001176834,0.01531024556607008,0.0942147746682167,-0.005468796938657761,0.11854808777570724,1.0017210245132446,0.1236705482006073,0
16,48,51,3,dispatch_decision_block,0.04677093029022217,0.020106855779886246,0.09844094514846802,-0.02566155046224594,0.12805694341659546,0.9827166199684143,0.12729111313819885,0
17,51,54,3,dispatch_decision_block,0.036664243787527084,0.021603764966130257,0.1012500524520874,-0.002890143310651183,0.08606671541929245,1.0008628368377686,0.08806537091732025,0
18,54,57,3,dispatch_decision_block,0.03322746232151985,0.02183140255510807,0.09628143906593323,-0.006951270624995232,0.10973598808050156,0.9991750121116638,0.11332041025161743,0
19,57,60,3,dispatch_decision_block,0.04734865203499794,0.0157503392547369,0.09652624279260635,-0.013273214921355247,0.09780281782150269,0.9915414452552795,0.09704018384218216,0
20,60,63,3,dispatch_decision_block,0.05137767642736435,0.021447692066431046,0.0990171879529953,-0.006027523893862963,0.10430464148521423,0.9993751049041748,0.10384107381105423,0
21,63,66,3,dispatch_decision_block,0.038944147527217865,0.023645156994462013,0.11219513416290283,-0.009022324346005917,0.08971597254276276,0.9950435757637024,0.09048041701316833,0
22,66,69,3,dispatch_decision_block,0.038921333849430084,0.023474011570215225,0.09777923673391342,-0.006868451368063688,0.07642015069723129,0.996000349521637,0.07397574931383133,0
23,69,72,3,dispatch_decision_block,0.0507240816950798,0.013884153217077255,0.08829198777675629,-0.002362058265134692,0.06394552439451218,0.9996620416641235,0.0630389153957367,0
0,0,3,3,dispatch_decision_block,0.04561919346451759,0.019423795863986015,0.09745340794324875,-0.03381097689270973,0.19841250777244568,0.9860403537750244,0.19981181621551514,1
1,3,6,3,dispatch_decision_block,0.03082241117954254,0.019582001492381096,0.09147774428129196,-0.032251931726932526,0.17384754121303558,0.9824783205986023,0.16371554136276245,1
2,6,9,3,dispatch_decision_block,0.03442426770925522,0.020366575568914413,0.0995524600148201,-0.040460795164108276,0.18889068067073822,0.9774848818778992,0.18560656905174255,1
3,9,12,3,dispatch_decision_block,0.047130975872278214,0.01633346825838089,0.11512672156095505,-0.03450372442603111,0.19934438169002533,0.9846853613853455,0.18752959370613098,1
4,12,15,3,dispatch_decision_block,0.05045659840106964,0.018546704202890396,0.11982453614473343,-0.02856123261153698,0.19448138773441315,0.9906158447265625,0.19973856210708618,1
