block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_advantage_mean,block_advantage_std,block_advantage_max,block_advantage_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,0.0023987246677279472,0.3252061605453491,0.9054849147796631,-1.0606887340545654,0.07000000029802322,-0.008070774376392365,0.05822734162211418,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,0.007374544162303209,0.43764206767082214,1.4544700384140015,-1.2261189222335815,0.25,-0.006977834273129702,0.10228096693754196,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,0.013830483891069889,0.43748873472213745,1.5150152444839478,-1.1310254335403442,0.2800000011920929,0.0013010412221774459,0.09872379153966904,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,-0.0025867533404380083,0.2662752568721771,0.7014200687408447,-0.5961803197860718,0.25,-0.010699817910790443,0.09408088028430939,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,-0.00903370138257742,0.26318588852882385,0.7981601357460022,-0.6688880324363708,0.28999999165534973,-0.011079485528171062,0.09127749502658844,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,-0.0033929897472262383,0.4908258616924286,1.5054892301559448,-0.9906116724014282,0.10999999940395355,0.007088040001690388,0.06402525305747986,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,-0.002153294160962105,0.4156198799610138,0.9648799300193787,-1.077540636062622,0.2199999988079071,0.004591204691678286,0.08900326490402222,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,-0.006254449486732483,0.20657740533351898,0.6847519278526306,-0.5517761707305908,0.5,-0.02352602779865265,0.1324341595172882,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,-0.009930637665092945,0.3481229245662689,0.8867273926734924,-0.8915809392929077,0.029999999329447746,-0.007147116120904684,0.05157036706805229,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,-0.0023417139891535044,0.47402456402778625,1.6674728393554688,-1.404394507408142,0.4099999964237213,-0.010382595472037792,0.11951591819524765,0
10,30,33,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,-0.0039020252879709005,0.4781228303909302,1.6209683418273926,-1.5143404006958008,0.4699999988079071,-0.01813538745045662,0.1386362761259079,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,-0.007882477715611458,0.20639431476593018,0.753028392791748,-0.6398937106132507,0.41999998688697815,0.001975925639271736,0.12089519947767258,0
12,36,39,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,0.0016344290925189853,0.33804991841316223,0.7837541699409485,-0.8877979516983032,0.49000000953674316,-0.0395159050822258,0.13703082501888275,0
13,39,42,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,0.00615482684224844,0.3539496064186096,1.1649773120880127,-1.151465892791748,0.05999999865889549,-0.007838888093829155,0.06012144684791565,0
14,42,45,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,-0.004111300688236952,0.36414024233818054,0.9561896920204163,-1.0821497440338135,0.09000000357627869,-0.006322832778096199,0.06007217615842819,0
15,45,48,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,-0.005323448218405247,0.16811630129814148,0.38471001386642456,-0.5201296210289001,0.33000001311302185,0.001721108565106988,0.1236705482006073,0
16,48,51,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,-0.01403842493891716,0.28899410367012024,0.7803937196731567,-0.8325298428535461,0.4000000059604645,-0.017283359542489052,0.12729111313819885,0
17,51,54,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,0.0029399036429822445,0.4578125774860382,1.2225927114486694,-0.9903932809829712,0.15000000596046448,0.0008628552895970643,0.08806537091732025,0
18,54,57,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,0.005198922008275986,0.4563455283641815,1.3896210193634033,-1.3140456676483154,0.25999999046325684,-0.00082498969277367,0.11332041025161743,0
19,57,60,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,-0.0006053873803466558,0.21176712214946747,0.4930926263332367,-0.8564066886901855,0.23000000417232513,-0.008458591997623444,0.09704018384218216,0
20,60,63,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,-0.0008452129550278187,0.26669010519981384,0.7485814094543457,-0.8608246445655823,0.20999999344348907,-0.0006249386351555586,0.10384107381105423,0
21,63,66,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,-0.0034681642428040504,0.5247282385826111,1.3508137464523315,-1.2748827934265137,0.20000000298023224,-0.004956481512635946,0.09048041701316833,0
22,66,69,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,-0.004384250845760107,0.46485865116119385,1.0084255933761597,-1.019213080406189,0.15000000596046448,-0.003999669104814529,0.07397574931383133,0
23,69,72,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,-0.0018002146389335394,0.21058036386966705,0.597771406173706,-0.5055327415466309,0.05999999865889549,-0.0003380334237590432,0.0630389153957367,0
0,0,3,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,0.0012625933159142733,0.2932562828063965,0.7279558181762695,-0.8904436230659485,0.6100000143051147,-0.013959658332169056,0.19981181621551514,1
1,3,6,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,0.002621278865262866,0.4418379068374634,1.3099069595336914,-0.9571818113327026,0.5299999713897705,-0.017521673813462257,0.16371554136276245,1
2,6,9,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,0.004747810307890177,0.45105403661727905,1.3827331066131592,-1.0225619077682495,0.5299999713897705,-0.022515129297971725,0.18560656905174255,1
3,9,12,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,0.0018828839529305696,0.2279295027256012,0.6341210603713989,-0.6699631214141846,0.5600000023841858,-0.01531466469168663,0.18752959370613098,1
4,12,15,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,-0.008959537371993065,0.28053995966911316,0.8911377191543579,-0.8914398550987244,0.6000000238418579,-0.00938421580940485,0.19973856210708618,1
5,15,18,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,-0.010011105798184872,0.5276034474372864,1.4274779558181763,-1.2957556247711182,0.47999998927116394,-0.019151484593749046,0.1507120132446289,1
6,18,21,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,-0.0071495105512440205,0.5098663568496704,1.5170183181762695,-1.2540395259857178,0.46000000834465027,0.005932604894042015,0.20572598278522491,1
7,21,24,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_severity_gate,-0.0007496678736060858,0.19364352524280548,0.4390460252761841,-0.5303108096122742,0.6299999952316284,0.001423525158315897,0.19389569759368896,1
