block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_value_score_mean,block_value_score_std,block_value_score_max,block_value_score_min,block_value_scale_mean,block_value_scale_std,block_value_scale_max,block_value_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,-0.01772204414010048,0.11634953320026398,0.41420865058898926,-0.2761390507221222,1.0,0.0,1.0,1.0,0.3400000035762787,-0.011551577597856522,0.23132948577404022,0
1,3,6,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.23741647601127625,0.117332324385643,0.5172648429870605,-0.13224302232265472,1.0,0.0,1.0,1.0,0.36000001430511475,-0.006257092580199242,0.23777049779891968,0
2,6,9,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,-0.1551029533147812,0.0994928702712059,0.1748163104057312,-0.3776369094848633,1.0,0.0,1.0,1.0,0.4699999988079071,-0.01643589325249195,0.25664472579956055,0
3,9,12,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,-0.06151391938328743,0.13054269552230835,0.20963874459266663,-0.36376991868019104,1.0,0.0,1.0,1.0,0.4099999964237213,0.03403695672750473,0.3332839906215668,0
4,12,15,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.18156959116458893,0.12245380878448486,0.5272879004478455,-0.1253032088279724,1.0,0.0,1.0,1.0,0.36000001430511475,-0.006963546387851238,0.26781296730041504,0
5,15,18,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,-0.07640164345502853,0.11994948983192444,0.2999117970466614,-0.3222779631614685,1.0,0.0,1.0,1.0,0.41999998688697815,0.002006325637921691,0.2623768150806427,0
6,18,21,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,-0.04435119777917862,0.128761887550354,0.43198177218437195,-0.33728015422821045,1.0,0.0,1.0,1.0,0.3700000047683716,0.028930258005857468,0.31716999411582947,0
7,21,24,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,-0.02842227928340435,0.1135474294424057,0.29858723282814026,-0.3133351504802704,1.0,0.0,1.0,1.0,0.3499999940395355,-0.011093193665146828,0.2171473652124405,0
8,24,27,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,-0.256455659866333,0.10409587621688843,0.05259227752685547,-0.4400225877761841,1.0,0.0,1.0,1.0,0.3400000035762787,-0.00191022630315274,0.20536406338214874,0
9,27,30,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.19939982891082764,0.12708520889282227,0.5636710524559021,-0.09919615089893341,1.0,0.0,1.0,1.0,0.3799999952316284,0.006651967763900757,0.30151063203811646,0
